Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2013,2,1,0,—,—,—,28.1,31.4,26.1,16.8,43.2
Tai Seng,2013,2,2,0,—,—,—,28.5,32.7,26.1,16.3,44.3
Tai Seng,2013,2,3,45.4,—,—,—,26.6,28.4,24.8,9.1,39.2
Tai Seng,2013,2,4,0.2,—,—,—,27,29.2,24.3,10.3,32
Tai Seng,2013,2,5,8.8,—,—,—,26.8,29.8,23.8,9.3,34.6
Tai Seng,2013,2,6,33,—,—,—,26,28.9,24.3,6,40.3
Tai Seng,2013,2,7,7,—,—,—,26.9,30.8,24.8,7.6,35.3
Tai Seng,2013,2,8,21.6,—,—,—,26.3,29.9,24.4,4.3,29.5
Tai Seng,2013,2,9,4.2,—,—,—,26.8,32.4,24.5,6.3,25.2
Tai Seng,2013,2,10,20,—,—,—,25.2,26.8,23.1,9.7,33.8
Tai Seng,2013,2,11,0,—,—,—,26.1,29.7,24.6,7.3,31.7
Tai Seng,2013,2,12,3.6,—,—,—,26.4,29.5,24.7,8.6,33.5
Tai Seng,2013,2,13,0.6,—,—,—,27.4,30.6,25.5,11,40
Tai Seng,2013,2,14,79,—,—,—,25.4,28.3,23.5,6.3,33.8
Tai Seng,2013,2,15,9.2,—,—,—,25.9,29.7,23.6,7.5,42.8
Tai Seng,2013,2,16,2.6,—,—,—,26.3,30.3,24.9,6.3,33.5
Tai Seng,2013,2,17,0.2,—,—,—,25.4,26.2,24.5,8.9,30.6
Tai Seng,2013,2,18,11.2,—,—,—,26.7,31,25,9,32
Tai Seng,2013,2,19,0.4,—,—,—,26.8,28.1,25.7,8.1,23.4
Tai Seng,2013,2,20,0.2,—,—,—,27.7,31.3,25.8,9,30.2
Tai Seng,2013,2,21,7.2,—,—,—,27.1,29.9,25.3,8.1,28.8
Tai Seng,2013,2,22,0,—,—,—,28,31.9,25.6,12.3,34.2
Tai Seng,2013,2,23,0,—,—,—,28.5,32.5,25.5,11.3,32.4
Tai Seng,2013,2,24,0,—,—,—,28.2,30.8,25.6,10.7,33.5
Tai Seng,2013,2,25,45.2,—,—,—,27.5,32,24.1,7.9,35.3
Tai Seng,2013,2,26,46.8,—,—,—,27.2,32.4,24.5,7.2,24.1
Tai Seng,2013,2,27,2.8,—,—,—,27.6,31.4,25.2,6,24.5
Tai Seng,2013,2,28,0,—,—,—,28,32.8,26,7.3,22.7
