Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sentosa Island,2017,2,1,0,0,0,0,—,—,—,—,—
Sentosa Island,2017,2,2,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,2,3,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,2,4,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,2,5,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,2,6,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,2,7,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,2,8,24.8,10.2,15,18.6,—,—,—,—,—
Sentosa Island,2017,2,9,0,0,0,0,—,—,—,—,—
Sentosa Island,2017,2,10,0,0,0,0,—,—,—,—,—
Sentosa Island,2017,2,11,0.2,0.2,0.2,0.2,—,—,—,—,—
Sentosa Island,2017,2,12,1.6,1.2,1.2,1.2,—,—,—,—,—
Sentosa Island,2017,2,13,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,2,14,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,2,15,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,2,16,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,2,17,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,2,18,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,2,19,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,2,20,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,2,21,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,2,22,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,2,23,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,2,24,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,2,25,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,2,26,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,2,27,—,—,—,—,—,—,—,—,—
Sentosa Island,2017,2,28,—,—,—,—,—,—,—,—,—
