Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sentosa Island,2018,5,1,23,11,11.6,12.2,27.2,28.8,24.9,4,35.3
Sentosa Island,2018,5,2,1.6,1,1,1,28.2,32.4,25.6,4.3,19.4
Sentosa Island,2018,5,3,0.4,0.4,0.4,0.4,28.5,32.4,26.9,4.3,25.2
Sentosa Island,2018,5,4,0,0,0,0,29.5,33.2,26.9,4.7,20.9
Sentosa Island,2018,5,5,0.4,0.2,0.4,0.4,29,31.6,27.6,5,30.2
Sentosa Island,2018,5,6,1.8,1.8,1.8,1.8,29.3,32,27.8,5.4,29.5
Sentosa Island,2018,5,7,0,0,0,0,29.7,33.7,27,6.1,24.5
Sentosa Island,2018,5,8,0,0,0,0,29.7,32.5,27.7,8.3,28.8
Sentosa Island,2018,5,9,0,0,0,0,29.9,34,28.1,8.6,29.5
Sentosa Island,2018,5,10,0,0,0,0,29.2,33,27.4,7.2,38.9
Sentosa Island,2018,5,11,0,0,0,0,29.6,34.6,28.3,6.8,23.4
Sentosa Island,2018,5,12,0,0,0,0,29.7,35.2,28.3,6.8,31
Sentosa Island,2018,5,13,0.6,0.4,0.6,0.6,28.6,31.8,27.2,4.7,24.8
Sentosa Island,2018,5,14,0.2,0.2,0.2,0.2,28.6,31.9,26.5,5.4,31
Sentosa Island,2018,5,15,0.2,0.2,0.2,0.2,28.8,32.2,27.3,5,35.3
Sentosa Island,2018,5,16,4.2,4.2,4.2,4.2,28,31.9,26.2,5,27.4
Sentosa Island,2018,5,17,0,0,0,0,29.1,32,27.2,5,22.3
Sentosa Island,2018,5,18,1,0.6,0.6,0.6,28.8,32.9,25.6,5,28.1
Sentosa Island,2018,5,19,3.2,3.2,3.2,3.2,28.3,30.8,27.2,3.6,21.2
Sentosa Island,2018,5,20,19.4,6.6,10.4,16.8,27,30,24.1,3.2,20.5
Sentosa Island,2018,5,21,0,0,0,0,28.4,31.2,26.4,4.3,24.1
Sentosa Island,2018,5,22,0,0,0,0,28.8,31.7,27.4,4.7,18
Sentosa Island,2018,5,23,13.2,8.8,10.8,11.8,27.8,30,24.4,4.7,33.8
Sentosa Island,2018,5,24,0.2,0.2,0.2,0.2,28.6,33.2,24.3,7.2,28.1
Sentosa Island,2018,5,25,0,0,0,0,29.2,32.1,27.1,6.1,25.9
Sentosa Island,2018,5,26,25.4,9.4,16.6,23.4,27.8,31.3,24.8,4.3,25.9
Sentosa Island,2018,5,27,9.6,3.8,6,8,27.5,30.7,25.2,5,25.2
Sentosa Island,2018,5,28,3.8,1.8,2.4,3.2,27.7,30.4,24.8,5,24.1
Sentosa Island,2018,5,29,1,0.6,0.8,0.8,28.2,32.4,26.6,4,22.7
Sentosa Island,2018,5,30,6.2,2.2,3.2,5.6,28,32.1,25,4.3,26.3
Sentosa Island,2018,5,31,2.6,1.2,1.6,2.2,27.7,30,24.9,3.2,32
