Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (East),2013,10,1,0,—,—,—,29.4,32.7,27.3,7,33.1
Boon Lay (East),2013,10,2,8.8,—,—,—,26.9,29.3,22.9,7.7,58.3
Boon Lay (East),2013,10,3,0,—,—,—,28.1,32.6,25.6,5.7,28.8
Boon Lay (East),2013,10,4,0,—,—,—,28.4,31.9,25.6,7.6,27
Boon Lay (East),2013,10,5,3.2,—,—,—,28.4,32.1,23.4,8.2,41
Boon Lay (East),2013,10,6,4.8,—,—,—,28.4,32.4,23,9.2,70.2
Boon Lay (East),2013,10,7,24.6,—,—,—,28.4,32.5,22.9,8.5,47.5
Boon Lay (East),2013,10,8,3.8,—,—,—,29.4,32.9,24.2,8,43.6
Boon Lay (East),2013,10,9,34.4,—,—,—,28.7,33.6,22.4,7.9,52.9
Boon Lay (East),2013,10,10,12.2,—,—,—,28.4,33.4,24.3,5.6,23.8
Boon Lay (East),2013,10,11,14,—,—,—,27.3,29.7,23.7,5.8,29.9
Boon Lay (East),2013,10,12,0,—,—,—,28,30.6,26.9,6.9,28.8
Boon Lay (East),2013,10,13,0,—,—,—,28.4,31.4,26.3,9.6,31
Boon Lay (East),2013,10,14,5.8,—,—,—,27.9,31.2,25.6,9.2,40
Boon Lay (East),2013,10,15,9.4,—,—,—,28,30.6,24.1,7.7,33.8
Boon Lay (East),2013,10,16,0,—,—,—,29.3,32.6,26.3,6.9,29.9
Boon Lay (East),2013,10,17,0,—,—,—,29.9,33.5,27.2,7.1,29.9
Boon Lay (East),2013,10,18,13.6,—,—,—,28.9,32.8,23.6,6.6,35.6
Boon Lay (East),2013,10,19,42.6,—,—,—,27,31.4,22.4,4.8,40.7
Boon Lay (East),2013,10,20,0.2,—,—,—,27.3,32,24.9,8,30.6
Boon Lay (East),2013,10,21,0.6,—,—,—,27.3,29.8,25,7.6,29.5
Boon Lay (East),2013,10,22,9,—,—,—,27.4,31.3,23.9,7.7,25.2
Boon Lay (East),2013,10,23,0,—,—,—,28.3,32,24.3,7.8,26.3
Boon Lay (East),2013,10,24,0,—,—,—,28.1,32,25.7,6.4,24.8
Boon Lay (East),2013,10,25,0,—,—,—,29.1,33.3,26.4,5.1,23.4
Boon Lay (East),2013,10,26,10,—,—,—,27.6,32.8,24.4,6.3,41.8
Boon Lay (East),2013,10,27,1.8,—,—,—,26.9,31.9,24.8,5.3,29.9
Boon Lay (East),2013,10,28,5.8,—,—,—,26.8,32.4,24.6,5.8,25.2
Boon Lay (East),2013,10,29,8,—,—,—,27.6,32.2,25.2,5.4,29.9
Boon Lay (East),2013,10,30,0,—,—,—,27.4,32.1,25.2,4.5,28.1
Boon Lay (East),2013,10,31,25.8,—,—,—,27.3,33.1,24.1,4.7,35.3
