Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Seletar,2013,6,1,25.8,—,—,—,27.7,35,22.2,6.9,55.4
Seletar,2013,6,2,0,—,—,—,29.3,34.9,25.6,6.6,31.3
Seletar,2013,6,3,25.7,—,—,—,28.6,33.4,24.9,6.3,33.5
Seletar,2013,6,4,0.9,—,—,—,28.2,33.7,25.5,7.2,31.3
Seletar,2013,6,5,103.9,—,—,—,27.2,34.2,23.8,7.5,44.3
Seletar,2013,6,6,13.4,—,—,—,28.5,34.6,24.6,8.9,27.7
Seletar,2013,6,7,56,—,—,—,28.3,33.9,24.4,7.3,55.4
Seletar,2013,6,8,0.9,—,—,—,28.1,34,25,7.5,40.7
Seletar,2013,6,9,3.5,—,—,—,28.2,31.9,25.1,9.2,31.3
Seletar,2013,6,10,2.9,—,—,—,29.4,33.5,26.1,9.6,31.3
Seletar,2013,6,11,0,—,—,—,29.8,33.4,24.8,9.9,35.3
Seletar,2013,6,12,0,—,—,—,30.1,33.7,27.1,9.3,40.7
Seletar,2013,6,13,0,—,—,—,30.4,34.6,26.8,8.7,38.9
Seletar,2013,6,14,0,—,—,—,30.8,34.7,27.7,9,35.3
Seletar,2013,6,15,0,—,—,—,30.8,35.4,27.6,7.3,31.3
Seletar,2013,6,16,6.6,—,—,—,31.1,35.3,26.9,9.5,38.9
Seletar,2013,6,17,0,—,—,—,29.4,33.1,26.8,7,27.7
Seletar,2013,6,18,0,—,—,—,30.6,34.8,26.9,—,—
Seletar,2013,6,19,0,—,—,—,30.5,35.1,26.7,9.5,38.9
Seletar,2013,6,20,0,—,—,—,30.1,34.7,26.8,8.4,33.5
Seletar,2013,6,21,0,—,—,—,30.1,34.8,26.6,8.5,29.5
Seletar,2013,6,22,0,—,—,—,30.7,35.8,27.2,7.2,29.5
Seletar,2013,6,23,0,—,—,—,30.9,35.9,26.9,7.1,31.3
Seletar,2013,6,24,0,—,—,—,30.5,35.4,28.3,8.4,24.1
Seletar,2013,6,25,0.6,—,—,—,29.4,34.1,26.7,8.1,42.5
Seletar,2013,6,26,1,—,—,—,28,30.3,24.7,6.9,40.7
Seletar,2013,6,27,0,—,—,—,29.7,34.5,26,7.2,24.1
Seletar,2013,6,28,2,—,—,—,29.4,34.5,26,7.5,29.5
Seletar,2013,6,29,8.7,—,—,—,29.4,33.3,26.7,6.2,22.3
Seletar,2013,6,30,6.2,—,—,—,27.5,29.8,24.9,6.6,40.7
