Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong (West),2017,5,1,—,—,—,—,—,—,—,—,—
Jurong (West),2017,5,2,—,—,—,—,—,—,—,—,—
Jurong (West),2017,5,3,0.2,0.2,0.2,0.2,28.5,32.7,25.7,5,18
Jurong (West),2017,5,4,25.2,17,24.6,25.2,28,31.7,23.5,5,33.1
Jurong (West),2017,5,5,0,0,0,0,27.8,30.4,25.7,6.5,31.3
Jurong (West),2017,5,6,4,4,4,4,27.6,31.5,24.8,5.4,29.2
Jurong (West),2017,5,7,2,1.2,1.4,2,27.3,30.2,25.4,5.8,29.5
Jurong (West),2017,5,8,0,0,0,0,27.9,31.5,25.1,7.9,27.7
Jurong (West),2017,5,9,5,2.6,3.6,4.2,29,32,25.1,7.2,34.6
Jurong (West),2017,5,10,10.4,3.8,4.4,5,26.1,29.1,23.9,5,29.2
Jurong (West),2017,5,11,0,0,0,0,27.8,30.7,24.5,7.2,24.5
Jurong (West),2017,5,12,0.4,0.4,0.4,0.4,27.9,31,25.8,6.1,25.2
Jurong (West),2017,5,13,0,0,0,0,28.7,31.7,27.2,4.7,24.8
Jurong (West),2017,5,14,0,0,0,0,29,31.2,27.2,6.5,26.6
Jurong (West),2017,5,15,7,4.6,6,6.4,27.9,30.1,24.8,7.9,49.3
Jurong (West),2017,5,16,0.6,0.6,0.6,0.6,28.6,31.5,27.2,8.6,29.9
Jurong (West),2017,5,17,0,0,0,0,—,—,—,6.5,16.9
Jurong (West),2017,5,18,0.4,0.4,0.4,0.4,—,—,—,11.9,46.1
Jurong (West),2017,5,19,0,0,0,0,29,31.6,26.8,7.9,33.8
Jurong (West),2017,5,20,0,0,0,0,—,—,—,2.9,9.7
Jurong (West),2017,5,21,—,—,—,—,—,—,—,—,—
Jurong (West),2017,5,22,—,—,—,—,—,—,—,—,—
Jurong (West),2017,5,23,—,—,—,—,—,—,—,—,—
Jurong (West),2017,5,24,—,—,—,—,—,—,—,—,—
Jurong (West),2017,5,25,—,—,—,—,—,—,—,—,—
Jurong (West),2017,5,26,9.8,5,5.8,6.6,27,31.3,23.4,7.9,58.7
Jurong (West),2017,5,27,0,0,0,0,27.5,30.9,25.4,5,23.4
Jurong (West),2017,5,28,0.4,0.4,0.4,0.4,28.7,31.5,26.2,7.9,27.7
Jurong (West),2017,5,29,0.2,0.2,0.2,0.2,29,32.4,26.8,7.2,25.9
Jurong (West),2017,5,30,19.2,9,14.2,17,26.2,29.6,22.9,6.5,54.7
Jurong (West),2017,5,31,13.2,5,6,9.6,—,—,—,4.3,13.3
