Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Seletar,2018,9,1,7.2,—,—,—,—,—,—,6.5,35.3
Seletar,2018,9,2,2,—,—,—,—,—,—,8.6,29.5
Seletar,2018,9,3,0.2,—,—,—,—,—,—,11.2,50
Seletar,2018,9,4,37,—,—,—,—,—,—,4.3,48.2
Seletar,2018,9,5,0,—,—,—,—,—,—,5.8,25.9
Seletar,2018,9,6,0,—,—,—,—,—,—,7.2,25.9
Seletar,2018,9,7,23.6,—,—,—,—,—,—,5,38.9
Seletar,2018,9,8,7.2,—,—,—,—,—,—,8.3,38.9
Seletar,2018,9,9,13.4,—,—,—,—,—,—,7.6,44.3
Seletar,2018,9,10,4.4,—,—,—,—,—,—,6.8,44.3
Seletar,2018,9,11,0.4,—,—,—,—,—,—,6.1,29.5
Seletar,2018,9,12,0,—,—,—,—,—,—,10.8,33.5
Seletar,2018,9,13,0,—,—,—,—,—,—,7.9,31.3
Seletar,2018,9,14,0,—,—,—,—,—,—,12.2,35.3
Seletar,2018,9,15,0,—,—,—,—,—,—,10.1,29.5
Seletar,2018,9,16,0,—,—,—,—,—,—,11.9,37.1
Seletar,2018,9,17,0,—,—,—,—,—,—,13,35.3
Seletar,2018,9,18,75.4,—,—,—,—,—,—,6.8,53.6
Seletar,2018,9,19,45.4,—,—,—,—,—,—,6.1,48.2
Seletar,2018,9,20,20.4,—,—,—,—,—,—,5.8,46.4
Seletar,2018,9,21,1.4,—,—,—,—,—,—,5,29.5
Seletar,2018,9,22,0.4,—,—,—,—,—,—,6.1,27.7
Seletar,2018,9,23,0,—,—,—,—,—,—,9,35.3
Seletar,2018,9,24,0,—,—,—,—,—,—,7.9,27.7
Seletar,2018,9,25,0,—,—,—,—,—,—,8.6,31.3
Seletar,2018,9,26,0.2,—,—,—,—,—,—,7.6,29.5
Seletar,2018,9,27,0,—,—,—,—,—,—,9.7,29.5
Seletar,2018,9,28,0,—,—,—,—,—,—,9.4,25.9
Seletar,2018,9,29,0,—,—,—,—,—,—,10.1,35.3
Seletar,2018,9,30,0,—,—,—,—,—,—,10.8,38.9
