Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Marina Barrage,2016,3,1,0,0,0,0,28.9,32.5,26.8,14.4,37.8
Marina Barrage,2016,3,2,0,0,0,0,28.7,31.6,26.9,15.5,45.4
Marina Barrage,2016,3,3,0,0,0,0,28.7,32.3,26.7,14,43.2
Marina Barrage,2016,3,4,0,0,0,0,28.7,32.2,27.2,12.2,33.5
Marina Barrage,2016,3,5,0,0,0,0,29,32.8,27,10.4,30.6
Marina Barrage,2016,3,6,0,0,0,0,29.6,33.9,27.4,10.1,30.2
Marina Barrage,2016,3,7,0,0,0,0,28.9,32.9,27.4,10.1,31.7
Marina Barrage,2016,3,8,22.2,15.2,20.8,22.2,28.3,32.7,24.8,6.5,32.8
Marina Barrage,2016,3,9,0,0,0,0,29.4,33.1,27.1,7.6,23
Marina Barrage,2016,3,10,0,0,0,0,29.6,33.7,27.3,7.2,29.2
Marina Barrage,2016,3,11,0,0,0,0,29.6,33.1,27.5,9,25.6
Marina Barrage,2016,3,12,0,0,0,0,29.5,33.2,27.1,10.8,28.8
Marina Barrage,2016,3,13,5,3.4,3.6,4.8,28.6,33.4,25,9,42.8
Marina Barrage,2016,3,14,0.6,0.4,0.6,0.6,29.3,32.7,27.3,7.9,22
Marina Barrage,2016,3,15,0,0,0,0,29.3,33.4,27.2,9.7,28.8
Marina Barrage,2016,3,16,0,0,0,0,29.1,33,26.7,9,31.7
Marina Barrage,2016,3,17,0,0,0,0,29.3,34.3,26.5,8.6,29.5
Marina Barrage,2016,3,18,0,0,0,0,29,32.7,26.9,7.9,25.6
Marina Barrage,2016,3,19,0,0,0,0,29.1,33,26.6,9,28.1
Marina Barrage,2016,3,20,0,0,0,0,29.7,33.9,27.2,7.6,24.8
Marina Barrage,2016,3,21,0,0,0,0,29.7,33.2,27.5,6.8,24.8
Marina Barrage,2016,3,22,0,0,0,0,29.4,32.4,27.8,7.6,32.8
Marina Barrage,2016,3,23,0,0,0,0,29.9,34.7,27.5,8.3,29.9
Marina Barrage,2016,3,24,0,0,0,0,29.7,32.9,27.4,7.9,23.4
Marina Barrage,2016,3,25,0,0,0,0,29.6,33.7,27.6,7.2,27
Marina Barrage,2016,3,26,0,0,0,0,29.6,32.8,27.8,10.4,33.1
Marina Barrage,2016,3,27,0,0,0,0,29.7,33,27.8,12.2,37.1
Marina Barrage,2016,3,28,0,0,0,0,29.8,33.6,27.6,11.9,35.6
Marina Barrage,2016,3,29,0,0,0,0,29.5,33,27.5,12.2,36
Marina Barrage,2016,3,30,0,0,0,0,29.6,33.9,27.3,11.2,29.2
Marina Barrage,2016,3,31,0,0,0,0,29.7,33.2,27.6,11.9,30.2
