Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sentosa Island,2015,2,1,0,0,0,0,26.8,31.3,24.2,8.8,36.7
Sentosa Island,2015,2,2,0.8,0.4,0.6,0.6,26.1,28.5,24.7,6.5,29.2
Sentosa Island,2015,2,3,0,0,0,0,26.6,30.1,24.9,6.7,25.9
Sentosa Island,2015,2,4,8.8,6,7.8,8.8,25.9,28,23.9,7,28.8
Sentosa Island,2015,2,5,0,0,0,0,27.2,30.5,25.2,10,36
Sentosa Island,2015,2,6,3.4,1.8,2.6,3,26.1,28.5,23.9,8.9,37.4
Sentosa Island,2015,2,7,0,0,0,0,26.8,30.8,25,10.1,41.4
Sentosa Island,2015,2,8,0,0,0,0,27,31.1,24.8,9.8,33.5
Sentosa Island,2015,2,9,0,0,0,0,27,30.9,25,11,37.4
Sentosa Island,2015,2,10,0,0,0,0,—,—,—,—,—
Sentosa Island,2015,2,11,0,0,0,0,—,—,—,—,—
Sentosa Island,2015,2,12,1.6,1.6,1.6,1.6,—,—,—,—,—
Sentosa Island,2015,2,13,0,0,0,0,—,—,—,9.7,—
Sentosa Island,2015,2,14,0,0,0,0,26.8,30.8,24.6,9.7,35.3
Sentosa Island,2015,2,15,0,0,0,0,26.8,30,24.6,11,31.7
Sentosa Island,2015,2,16,0,0,0,0,27.8,32.2,25.1,10.9,32.8
Sentosa Island,2015,2,17,0,0,0,0,27.5,32,25.3,11,34.2
Sentosa Island,2015,2,18,0,0,0,0,27.8,32.4,25.4,8.7,33.5
Sentosa Island,2015,2,19,31.8,17.2,20.8,29.2,26.7,31.8,23.1,8.4,36
Sentosa Island,2015,2,20,0,0,0,0,27.2,30.9,25.6,10.3,32.4
Sentosa Island,2015,2,21,0,0,0,0,27.1,30.5,25.1,10.5,33.1
Sentosa Island,2015,2,22,0,0,0,0,27.4,31,25.2,9.8,32
Sentosa Island,2015,2,23,0.6,0.6,0.6,0.6,27.6,33.2,25.6,8.8,33.1
Sentosa Island,2015,2,24,0,0,0,0,27.3,29.9,25.6,8.7,29.5
Sentosa Island,2015,2,25,0,0,0,0,27.1,29.6,25,10.5,32.8
Sentosa Island,2015,2,26,0,0,0,0,27.4,30.7,25.4,10.5,37.1
Sentosa Island,2015,2,27,0,0,0,0,28,31.8,20.4,11.6,36.4
Sentosa Island,2015,2,28,0,0,0,0,28.5,32.5,25.8,10.8,34.2
