Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong (West),2015,8,1,0.4,0.2,0.4,0.4,26.1,29.8,23.5,7.3,31.7
Jurong (West),2015,8,2,0,0,0,0,28.1,32.1,25.1,7.3,29.5
Jurong (West),2015,8,3,46.8,34.4,43.8,45,25.8,28.4,21.6,7.8,41.4
Jurong (West),2015,8,4,25.8,13.4,18,20.8,26.6,30,22.7,5.9,38.9
Jurong (West),2015,8,5,0,0,0,0,28.3,31.8,25.5,7.3,23.4
Jurong (West),2015,8,6,24.2,20.6,22,24.2,26.6,29.5,22.4,7.7,45.4
Jurong (West),2015,8,7,26.6,24.4,26,26.2,26.4,28.6,24.4,6.5,24.5
Jurong (West),2015,8,8,3.2,3,3,3,27.9,30.4,25.4,7.8,27
Jurong (West),2015,8,9,10.2,6.6,7.6,7.8,26.9,30.6,21.7,7.4,70.9
Jurong (West),2015,8,10,0,0,0,0,28.5,31.5,26.7,11.9,35.3
Jurong (West),2015,8,11,55.2,34.4,39.6,39.6,27.4,31.1,24.3,8.8,46.4
Jurong (West),2015,8,12,1,0.4,0.4,0.4,26.1,28,23.9,5.8,23
Jurong (West),2015,8,13,0,0,0,0,27.9,32.1,25,8.7,37.1
Jurong (West),2015,8,14,0,0,0,0,28.6,32.2,25.4,7.7,28.1
Jurong (West),2015,8,15,0,0,0,0,28.9,32.6,26.8,9.8,41
Jurong (West),2015,8,16,0.4,0.4,0.4,0.4,28.5,31.4,26,10.1,53.6
Jurong (West),2015,8,17,0,0,0,0,28.4,30.6,25.9,9.1,41.4
Jurong (West),2015,8,18,0,0,0,0,28.8,31.9,26.8,10.1,32.4
Jurong (West),2015,8,19,0,0,0,0,28.9,32.7,26.3,9.6,32.8
Jurong (West),2015,8,20,0,0,0,0,28.9,31.9,26.4,7.8,27.7
Jurong (West),2015,8,21,2.4,1.6,2,2,27.9,31.2,24.4,6.5,33.5
Jurong (West),2015,8,22,0,0,0,0,28.4,31.3,26.3,7.7,35.3
Jurong (West),2015,8,23,0,0,0,0,28.6,31.2,27.1,12.4,37.4
Jurong (West),2015,8,24,0,0,0,0,28.4,30.5,27.3,11.9,34.6
Jurong (West),2015,8,25,0.2,0.2,0.2,0.2,27.7,29.7,25.5,8.5,33.8
Jurong (West),2015,8,26,0,0,0,0,28.1,31.6,25.7,8.4,28.8
Jurong (West),2015,8,27,0,0,0,0,28.5,32,25,9.7,35.6
Jurong (West),2015,8,28,0,0,0,0,28.6,32.3,26.2,9.1,36.7
Jurong (West),2015,8,29,0,0,0,0,29.2,32.3,27.6,12.6,36.4
Jurong (West),2015,8,30,0,0,0,0,29,32,27.3,10.8,37.1
Jurong (West),2015,8,31,0,0,0,0,28.9,32.2,27.4,13.3,37.4
