Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
East Coast Parkway,2016,3,1,0,0,0,0,28.5,31.2,26.7,14,47.2
East Coast Parkway,2016,3,2,0,0,0,0,28.4,30.6,26.9,15.1,51.8
East Coast Parkway,2016,3,3,0,0,0,0,28.5,31,27.1,14.4,43.2
East Coast Parkway,2016,3,4,0.8,0.4,0.4,0.4,28.5,31.1,26.7,13,47.9
East Coast Parkway,2016,3,5,0,0,0,0,28.7,31.5,26.9,10.8,38.2
East Coast Parkway,2016,3,6,0,0,0,0,29,32.4,27.3,10.8,41.4
East Coast Parkway,2016,3,7,0,0,0,0,28.7,31.6,27.2,10.4,37.1
East Coast Parkway,2016,3,8,0.4,0.4,0.4,0.4,28,29.8,26.2,8.6,30.2
East Coast Parkway,2016,3,9,0,0,0,0,29,32.1,27,9.7,32
East Coast Parkway,2016,3,10,0,0,0,0,28.8,31.4,27.1,10.1,38.2
East Coast Parkway,2016,3,11,0,0,0,0,29.4,33.2,27.5,9.4,36.7
East Coast Parkway,2016,3,12,0,0,0,0,29.1,31.4,27.1,11.5,35.6
East Coast Parkway,2016,3,13,3.2,2.6,3.2,3.2,28.7,32.6,26.3,9,37.4
East Coast Parkway,2016,3,14,0.2,0.2,0.2,0.2,28.7,30.7,27.4,8.6,32.4
East Coast Parkway,2016,3,15,0,0,0,0,29,31.9,27.2,11.5,43.6
East Coast Parkway,2016,3,16,0,0,0,0,28.4,31.5,26.5,10.1,32
East Coast Parkway,2016,3,17,0,0,0,0,29,33.2,26.5,8.6,37.4
East Coast Parkway,2016,3,18,0,0,0,0,28.4,31.6,26.7,10.1,36
East Coast Parkway,2016,3,19,0,0,0,0,28.6,31.4,26.5,9.4,32.8
East Coast Parkway,2016,3,20,0.4,0.4,0.4,0.4,29,31.8,27.3,9.4,28.8
East Coast Parkway,2016,3,21,16.6,8.8,14.4,16.6,28.7,31.5,26.7,7.9,30.2
East Coast Parkway,2016,3,22,0,0,0,0,28.3,30.7,26.2,8.3,37.8
East Coast Parkway,2016,3,23,0,0,0,0,28.9,31.3,27,6.5,23
East Coast Parkway,2016,3,24,0,0,0,0,29,31.6,27.4,9.4,31.7
East Coast Parkway,2016,3,25,0,0,0,0,28.6,30.6,27.2,9.4,36
East Coast Parkway,2016,3,26,0,0,0,0,29.3,31.8,27.5,9.4,32.8
East Coast Parkway,2016,3,27,0,0,0,0,29.6,32.4,27.8,14,50.8
East Coast Parkway,2016,3,28,0,0,0,0,29.4,32.3,27,11.2,38.9
East Coast Parkway,2016,3,29,0,0,0,0,29.3,31.9,27.7,12.6,47.5
East Coast Parkway,2016,3,30,0,0,0,0,29.3,32.2,27.3,11.2,35.3
East Coast Parkway,2016,3,31,0,0,0,0,29.5,32.5,27.5,12.6,39.2
