Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Clementi,2012,10,1,0,—,—,—,28.6,33.4,25.2,4.4,23.4
Clementi,2012,10,2,0,—,—,—,28,31.1,25.1,4.2,29.2
Clementi,2012,10,3,33.8,—,—,—,29,32.5,26.4,4.3,23.8
Clementi,2012,10,4,7.2,—,—,—,27.9,31.1,23.6,4.4,33.5
Clementi,2012,10,5,0,—,—,—,27.1,29.6,24.3,3.9,24.5
Clementi,2012,10,6,0.4,—,—,—,27.7,30.9,25,4.1,22
Clementi,2012,10,7,16,—,—,—,26.8,28.9,23.8,5.3,28.8
Clementi,2012,10,8,0,—,—,—,28.2,31.5,25.2,4.5,21.2
Clementi,2012,10,9,0,—,—,—,28.1,32.7,26.1,3.3,28.1
Clementi,2012,10,10,0,—,—,—,27.8,33,25,3,26.6
Clementi,2012,10,11,0.4,—,—,—,27.4,31.2,25.5,3.1,20.2
Clementi,2012,10,12,17.6,—,—,—,27.6,31.6,24,3.8,31
Clementi,2012,10,13,1.8,—,—,—,26.2,30.5,24.6,3.3,30.2
Clementi,2012,10,14,3.6,—,—,—,27,32,24.4,3.2,28.4
Clementi,2012,10,15,0,—,—,—,27.6,31.6,25,4.1,24.5
Clementi,2012,10,16,0,—,—,—,27.5,32.1,25.1,3.8,36.7
Clementi,2012,10,17,45,—,—,—,26.2,31.8,22.9,2.8,28.4
Clementi,2012,10,18,16.2,—,—,—,25.9,30.8,23.1,3.2,29.5
Clementi,2012,10,19,7.8,—,—,—,26,28.3,24.2,3.3,15.8
Clementi,2012,10,20,43.2,—,—,—,26.3,31.8,23.2,4,32
Clementi,2012,10,21,11.2,—,—,—,25.7,29.4,23.4,2.3,19.1
Clementi,2012,10,22,0,—,—,—,27.3,32.5,24.3,3.6,25.9
Clementi,2012,10,23,0,—,—,—,28.1,32,24.2,3.8,20.2
Clementi,2012,10,24,0,—,—,—,28.9,32.8,25.9,4.5,19.4
Clementi,2012,10,25,0,—,—,—,28.9,33.2,26.3,4.8,24.5
Clementi,2012,10,26,0.2,—,—,—,28.7,33.6,26.5,5,31
Clementi,2012,10,27,0.2,—,—,—,28.4,33.5,26.3,4.1,21.6
Clementi,2012,10,28,0,—,—,—,28.8,33.7,25.6,5.4,24.8
Clementi,2012,10,29,0,—,—,—,28.6,33,25.8,4.1,27
Clementi,2012,10,30,0.2,—,—,—,27.8,31.8,25.8,3.5,26.6
Clementi,2012,10,31,84.2,—,—,—,25.9,30.2,23,3.7,23.4
