Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tengah,2012,6,1,0,—,—,—,—,30.6,24.3,8.3,27.7
Tengah,2012,6,2,0,—,—,—,—,31.8,24.3,6.8,20.5
Tengah,2012,6,3,0,—,—,—,—,31.7,24.5,5.4,16.6
Tengah,2012,6,4,0,—,—,—,—,33,25,7,25.9
Tengah,2012,6,5,0.1,—,—,—,—,32.4,25.2,6.1,18.4
Tengah,2012,6,6,0,—,—,—,—,32.8,25,8.7,38.9
Tengah,2012,6,7,0.1,—,—,—,—,33.5,25.3,9.4,25.9
Tengah,2012,6,8,77.5,—,—,—,—,31.2,22.6,5.1,33.5
Tengah,2012,6,9,0.2,—,—,—,—,29,23.8,9.3,27.7
Tengah,2012,6,10,0,—,—,—,—,33,24.5,9,27.7
Tengah,2012,6,11,0,—,—,—,—,31.6,25.5,6.4,27.7
Tengah,2012,6,12,0,—,—,—,—,32.3,24.3,9,29.5
Tengah,2012,6,13,0,—,—,—,—,33.5,24.3,7.5,25.9
Tengah,2012,6,14,0,—,—,—,—,33.7,24.7,11.5,27.7
Tengah,2012,6,15,0,—,—,—,—,33.3,24.5,10.4,25.9
Tengah,2012,6,16,0,—,—,—,—,33.3,25.2,10.2,33.5
Tengah,2012,6,17,0,—,—,—,—,32.6,24,12.7,33.5
Tengah,2012,6,18,0,—,—,—,—,33.5,24.6,11.4,29.5
Tengah,2012,6,19,0,—,—,—,—,32.1,24.5,8.3,24.1
Tengah,2012,6,20,0,—,—,—,—,33.3,24.8,8.3,24.1
Tengah,2012,6,21,0,—,—,—,—,32.5,24,7.3,29.5
Tengah,2012,6,22,0,—,—,—,—,34.4,24.5,8.4,27.7
Tengah,2012,6,23,0,—,—,—,—,34.5,24.8,10,27.7
Tengah,2012,6,24,0,—,—,—,—,34.5,24.6,9.1,31.3
Tengah,2012,6,25,0,—,—,—,—,33.9,24,9,37.1
Tengah,2012,6,26,0,—,—,—,—,33.4,23.5,5.7,27.7
Tengah,2012,6,27,27.8,—,—,—,—,30.8,22.9,5.9,31.3
Tengah,2012,6,28,0,—,—,—,—,32,23.5,8.2,33.5
Tengah,2012,6,29,0,—,—,—,—,33.1,24,9.2,27.7
Tengah,2012,6,30,42,—,—,—,—,31,21.8,5.3,50
