Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tengah,2017,8,1,0.1,—,—,—,29.6,33.3,26.5,11.5,35.3
Tengah,2017,8,2,0,—,—,—,30,33.3,25.8,14.8,42.5
Tengah,2017,8,3,0,—,—,—,30.1,33.4,25.6,14.4,38.9
Tengah,2017,8,4,0,—,—,—,30.3,34.2,26.4,12.6,33.5
Tengah,2017,8,5,0,—,—,—,30.4,34,25.6,13.7,31.3
Tengah,2017,8,6,16.2,—,—,—,29.2,34.2,24.2,10.1,50
Tengah,2017,8,7,0,—,—,—,27.9,31.1,24.8,7.9,29.5
Tengah,2017,8,8,3.6,—,—,—,26.9,31.2,24.4,6.1,27.7
Tengah,2017,8,9,0,—,—,—,27.8,32.2,24.5,10.4,35.3
Tengah,2017,8,10,0,—,—,—,28.9,33.8,24.8,9,35.3
Tengah,2017,8,11,40.6,—,—,—,26.7,29.9,23.4,5,35.3
Tengah,2017,8,12,9.9,—,—,—,26.4,29.2,24,6.1,25.9
Tengah,2017,8,13,3.3,—,—,—,26.8,29,24.3,6.1,16.6
Tengah,2017,8,14,0,—,—,—,—,33,23.4,13.3,29.5
Tengah,2017,8,15,49.8,—,—,—,—,28.2,22.6,7.9,40.7
Tengah,2017,8,16,0,—,—,—,27.9,33.6,23.9,8.6,27.7
Tengah,2017,8,17,22.2,—,—,—,26.6,31.3,23.8,8.3,37.1
Tengah,2017,8,18,4.3,—,—,—,26.9,33,23.9,6.8,25.9
Tengah,2017,8,19,0.2,—,—,—,28.3,33,24.5,9,31.3
Tengah,2017,8,20,0,—,—,—,29,33.7,25,10.4,27.7
Tengah,2017,8,21,10.8,—,—,—,—,33.7,23.8,8.3,31.3
Tengah,2017,8,22,2.1,—,—,—,—,29.7,24.5,13.7,29.5
Tengah,2017,8,23,0,—,—,—,—,32.8,24.5,13.7,31.3
Tengah,2017,8,24,11.7,—,—,—,—,32.7,24.8,11.9,37.1
Tengah,2017,8,25,0,—,—,—,—,31.9,25,10.4,29.5
Tengah,2017,8,26,0,—,—,—,—,32.6,24.8,9,27.7
Tengah,2017,8,27,12.8,—,—,—,—,31.3,24,11.9,40.7
Tengah,2017,8,28,0,—,—,—,—,32.4,24.3,10.1,27.7
Tengah,2017,8,29,0.4,—,—,—,—,29.9,24.3,7.9,22.3
Tengah,2017,8,30,0,—,—,—,—,33.4,24.2,7.9,27.7
Tengah,2017,8,31,0,—,—,—,—,33.2,24.2,13.3,31.3
