Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
East Coast Parkway,2016,12,1,7.4,1.4,2,2.4,26.3,28.4,25.4,6.5,26.6
East Coast Parkway,2016,12,2,1.4,1,1.4,1.4,27.4,29.9,24.8,10.1,37.4
East Coast Parkway,2016,12,3,0,0,0,0,27.7,28.9,25.9,6.1,27.7
East Coast Parkway,2016,12,4,5.8,5.6,5.8,5.8,28.5,30.8,26.9,7.6,26.6
East Coast Parkway,2016,12,5,1.4,0.6,1,1.4,28.5,30.3,26,8.3,24.8
East Coast Parkway,2016,12,6,4.8,4.4,4.4,4.4,28.3,30.5,25.3,7.9,46.8
East Coast Parkway,2016,12,7,11,10.2,11,11,28.2,32.2,24.8,7.9,37.4
East Coast Parkway,2016,12,8,0,0,0,0,28.9,32.3,26.6,7.6,32.8
East Coast Parkway,2016,12,9,21.6,15.6,18,18.2,27.3,31,25.2,5.4,39.6
East Coast Parkway,2016,12,10,1.2,0.8,1,1,28,30.7,25.4,5.8,26.3
East Coast Parkway,2016,12,11,3.4,3,3.2,3.2,27,29.7,24.2,7.9,45.4
East Coast Parkway,2016,12,12,0,0,0,0,28.6,31.5,26.5,10.8,42.8
East Coast Parkway,2016,12,13,0.2,0.2,0.2,0.2,28.7,32.7,25.9,6.8,32.4
East Coast Parkway,2016,12,14,0.2,0.2,0.2,0.2,28.3,32.1,26.1,7.2,34.9
East Coast Parkway,2016,12,15,0,0,0,0,29.1,32,27.1,7.9,29.2
East Coast Parkway,2016,12,16,6,6,6,6,28.4,30.3,26.7,7.6,46.1
East Coast Parkway,2016,12,17,12,10.4,11,11.4,27.3,30.5,24.9,8.6,47.2
East Coast Parkway,2016,12,18,8.6,5.6,7,8.6,27.4,31.6,23.7,7.9,43.6
East Coast Parkway,2016,12,19,1,0.6,0.6,0.6,28.5,32,26.2,9.4,37.8
East Coast Parkway,2016,12,20,0.2,0.2,0.2,0.2,28.7,32.3,26.2,11.9,42.1
East Coast Parkway,2016,12,21,0,0,0,0,28.9,32.4,26.8,8.3,36.7
East Coast Parkway,2016,12,22,31,19.4,28,29,27.4,31.1,24.8,6.8,42.5
East Coast Parkway,2016,12,23,31,22.2,26,28.8,27.4,30.8,25,6.5,38.9
East Coast Parkway,2016,12,24,62,29,41.2,56.2,26.9,32.1,23.7,7.9,44.6
East Coast Parkway,2016,12,25,7.8,5,6.4,6.8,27.2,32.3,24.9,7.6,47.2
East Coast Parkway,2016,12,26,0,0,0,0,27.3,30.2,25.2,8.3,26.6
East Coast Parkway,2016,12,27,1.6,1.4,1.4,1.4,26.8,29.7,25.5,9.4,34.9
East Coast Parkway,2016,12,28,2.4,0.4,0.6,1,26.2,28.6,24,9.7,33.1
East Coast Parkway,2016,12,29,0,0,0,0,27.9,30.6,25.8,9,40
East Coast Parkway,2016,12,30,1.4,1,1,1,27.5,31.5,25.7,8.3,38.9
East Coast Parkway,2016,12,31,0,0,0,0,27.3,29.3,25.6,6.5,30.2
